concepto,descripcion,concept,source,num_tokens
rnn,"Las redes neuronales recurrentes (rnn) son una clase de redes neuronales artificiales diseñadas para procesar datos secuenciales, como texto, voz y series de tiempo, donde el orden de los elementos es importante.",rnn,Wiki_SerpAPI,38
indicaciones de roles,Kunstmatige intelligentie (ai) is toegepast om problemenin verschillende industrieën en de academische wereld op te lossen.,indications of roles,Wiki_SerpAPI,19
raíz cuadrada del error cuadrático medio,La desviación cuadrada media de la raíz (rmsd) o el error cuadrado medio de la raíz (rmse) es una de las dos medidas estrechamente relacionadas y utilizadas frecuentemente de las diferencias entre los valores verdaderos o predichos por un lado y los valores observados o un estimador en el otro.,square root of the average quadratic error,Wiki_SerpAPI,55
r al cuadrado,"En estadísticas, el coeficiente de determinación, denotado r2 o r2 y pronunciado ""r cuadrado"", es la proporción de la variación en la variable dependiente que es predecible de las variables independientes (s).",r square,Wiki_SerpAPI,40
modelo guardado,"En el aprendizaje automático, la destilación de conocimiento o la destilación del modelo es el proceso de transferencia de conocimiento de un modelo grande a uno más pequeño.",saved model,Wiki_SerpAPI,30
escalamiento,"En el aprendizaje automático, una ley de escala neural es una ley de escala empírica que describe cómo el rendimiento de la red neuronal cambia a medida que los factores clave se escalan hacia arriba o hacia abajo.",scaling,Wiki_SerpAPI,40
autoatención,La atención es un método de aprendizaje automático que determina la importancia relativa de cada componente en una secuencia en relación con los otros componentes en esa secuencia.,self -time,Wiki_SerpAPI,29
autoentrenamiento,"El aprendizaje automático (aa); también llamado automatizado, computacional, de máquinas, o maquinal (del inglés machine learning, ml), es el subcampo de las ciencias de la computación y una rama de la inteligencia artificial, cuyo objetivo es desarrollar técnicas que permitan que las computadoras aprendan.",self -entry,Wiki_SerpAPI,56
atributo sensible,La escala de características es un método utilizado para normalizar el rango de variables o características independientes de los datos.,sensitive attribute,Wiki_SerpAPI,21
análisis de opiniones,"El análisis de sentimientos (también conocido como minería de opinión o emoción ai) es el uso del procesamiento del lenguaje natural, el análisis de texto, la lingüística computacional y la biometría para identificar, extraer, cuantificar y estudiar sistemáticamente estados afectivos e información subjetiva.",opinion analysis,Wiki_SerpAPI,50
modelo de secuencia,"Un transformador es un modelo de aprendizaje profundo que usa el mecanismo de autoatención, en el que se le da un peso diferente a cada parte de la entrada.",sequence model,Wiki_SerpAPI,31
tarea de secuencia a secuencia,"El aprendizaje automático (aa); también llamado automatizado, computacional, de máquinas, o maquinal (del inglés machine learning, ml), es el subcampo de las ciencias de la computación y una rama de la inteligencia artificial, cuyo objetivo es desarrollar técnicas que permitan que las computadoras aprendan.",sequence sequence task,Wiki_SerpAPI,56
fragmento,"El aprendizaje automático en bioinformática es la aplicación de algoritmos de aprendizaje automático a la bioinformática, incluidas la genómica, la proteómica, las microarrays, la biología de sistemas, la evolución y la minería de texto.",fragment,Wiki_SerpAPI,40
un solo programa y varios datos,"El aprendizaje automático (aa); también llamado automatizado, computacional, de máquinas, o maquinal (del inglés machine learning, ml), es el subcampo de las ciencias de la computación y una rama de la inteligencia artificial, cuyo objetivo es desarrollar técnicas que permitan que las computadoras aprendan.",a single program and several data,Wiki_SerpAPI,56
esbozo,"La royal spanish academy (español: la academia real española [reˈal akaˈðemja espaˈɲola], generalmente abreviada como rae) es la institución real oficial de españa con la misión de garantizar la estabilidad del idioma español.",outline,Wiki_SerpAPI,40
ajuste de indicaciones suaves,La ingeniería de instrucción (prompt engineering) es el proceso de estructurar un texto que puede ser interpretado y comprendido mediante un modelo de inteligencia artificial generativa.,soft indications adjustment,Wiki_SerpAPI,29
atributo disperso,"En el aprendizaje automático (aa), el método hash, (por analogía con el método del kernel ), también conocido como atributos hash, es una forma rápida y eficiente en el espacio de vectorizar atributos, es decir, convertir atributos arbitrarios en ííndices en un vector o matriz.",dispersed attribute,Wiki_SerpAPI,55
representación dispersa,"El aprendizaje por diccionarios dispersos (también conocido como codificación dispersa o sdl) es un método de aprendizaje de representaciones cuyo objetivo es encontrar una representación dispersa de los datos de entrada en forma de combinación lineal de elementos básicos, así como de los propios elementos básicos.",dispersed representation,Wiki_SerpAPI,50
vector disperso,"El aprendizaje por diccionarios dispersos (también conocido como codificación dispersa o sdl) es un método de aprendizaje de representaciones cuyo objetivo es encontrar una representación dispersa de los datos de entrada en forma de combinación lineal de elementos básicos, así como de los propios elementos básicos.",dispersed vector,Wiki_SerpAPI,50
pérdida de bisagra al cuadrado,"En el aprendizaje automático, la pérdida de bisagra es una función de pérdida utilizada para los clasificadores de entrenamiento.",square hinge loss,Wiki_SerpAPI,21
entrenamiento por etapas,"En el aprendizaje automático, una tarea común es el estudio y la construcción de algoritmos que puedan aprender de los datos y hacer predicciones sobre ellos.",stage training,Wiki_SerpAPI,28
función de valor de estado-acción,"Estado-acción-recompensa-estado-acción (sarsa) es un algoritmo para el aprendizaje de una política de proceso de decisión de markov, utilizado en el área de aprendizaje de refuerzo del aprendizaje automático.",state-action value function,Wiki_SerpAPI,32
atributo sintético,"En el aprendizaje automático y el reconocimiento de patrones, una característica es una propiedad individual medible o característica de un conjunto de datos.",synthetic attribute,Wiki_SerpAPI,25
t5,T5 (transformador de transferencia de texto a texto) es una serie de modelos de idiomas grandes desarrollados por google ai introducidos en 2019.,t5,Wiki_SerpAPI,26
t5x,T5 (transformador de transferencia de texto a texto) es una serie de modelos de idiomas grandes desarrollados por google ai introducidos en 2019.,t5x,Wiki_SerpAPI,26
aprendizaje q tabular,"Q-learning es un algoritmo de aprendizaje de refuerzo que capacita a un agente para asignar valores a sus posibles acciones basadas en su estado actual, sin requerir un modelo del entorno (sin modelo).",learning that tabular,Wiki_SerpAPI,37
red de destino,"En el aprendizaje automático, una red neuronal artificial (abreviada ann o nn) es un modelo dentro de los llamados sistemas conexionistas, inspirado en la estructura y función de las redes neuronales biológicas en los cerebros animales.",target network,Wiki_SerpAPI,41
tarea,"El aprendizaje automático (aa); también llamado automatizado, computacional, de máquinas, o maquinal (del inglés machine learning, ml), es el subcampo de las ciencias de la computación y una rama de la inteligencia artificial, cuyo objetivo es desarrollar técnicas que permitan que las computadoras aprendan.",task,Wiki_SerpAPI,56
tensorboard,Tensorflow es una biblioteca de software para el aprendizaje automático y la inteligencia artificial.,tensorboard,Wiki_SerpAPI,15
tensorflow playground,Tensorflow es una biblioteca de software para el aprendizaje automático y la inteligencia artificial.,tensorflow playground,Wiki_SerpAPI,15
tensorflow serving,Tensorflow es una biblioteca de software para el aprendizaje automático y la inteligencia artificial.,tensorflow serving,Wiki_SerpAPI,15
forma del tensor,"En matemáticas, un tensor es un objeto algebraico que describe una relación multilineal entre conjuntos de objetos algebraicos relacionados con un espacio vectorial.",tensioner shape,Wiki_SerpAPI,25
tamaño del tensor,"Una unidad de procesamiento tensorial o tpu (del inglés tensor processing unit) es un circuito integrado de aplicación específica y acelerador de ia (asic, ai accelerator application-specific integrated circuit) desarrollado por google para el aprendizaje automático con redes neuronales artificiales y más específicamente optimizado para usar tensorflow, la biblioteca de código abierto para aprendizaje automático.",tensor size,Wiki_SerpAPI,62
tensorstore,"En el aprendizaje automático, el término tensor se refiere informalmente a dos conceptos diferentes (i) una forma de organizar datos y (ii) una transformación multilineal (tensor).",tensorstore,Wiki_SerpAPI,34
condición de rescisión,"Una alianza público-privada, colaboración público-privada (españa), asociación público-privada, asociación público-privado (colombia, ecuador, el salvador, guatemala, nicaragua y panamá) o iniciativa público-privada (escrito frecuentemente con guion y a veces sin él) es un acuerdo entre al menos un actor del sector público y al menos un actor del sector privado para la construcción/rehabilitación de un activo físico o prestación de un servicio público.",termination condition,Wiki_SerpAPI,78
